Time,Channel A,Channel B
0.00255328,0.1586962,4.64278100
0.00767328,0.07934812,0.15869620
0.01279328,0.07934812,0.51576280
0.01791328,0.1586962,3.41258000
0.02303328,0.3173925,-0.31739250
0.02815328,0.4760888,-2.53959800
0.03327328,0.7141331,-3.69045100
0.03839328,0.9521775,-4.36506200
0.04351328,1.190222,-∞
0.04863328,1.50792,-4.84115100
0.05375328,1.745964,-∞
0.05887328,1.90466,-∞
0.06399328,2.142704,-4.96017300
0.06911328,2.301401,-∞
0.07423328,2.460097,-∞
0.07935328,2.539445,-∞
0.08447328,2.618793,-∞
0.08959328,2.77749,-∞
0.09471328,2.77749,-4.96017300
0.09983328,2.857143,-∞
0.10495328,2.936491,-∞
0.11007328,2.936491,-∞
0.11519328,3.015839,-4.80147700
0.12031328,3.015839,-∞
0.12543328,3.015839,-∞
0.13055328,3.095187,-∞
0.13567328,3.095187,-4.88082500
0.14079328,3.095187,-4.84115100
0.14591328,3.095187,-∞
0.15103328,3.174535,-4.52375900
0.15615328,3.095187,-4.84115100
0.16127328,3.095187,-4.92049900
0.16639328,3.095187,-4.84115100
0.17151328,3.095187,-4.80147700
0.17663328,3.095187,-4.68245500
0.18175328,3.095187,-4.80147700
0.18687328,3.095187,-4.72212900
0.19199328,3.095187,-4.64278100
0.19711328,3.095187,-4.68245500
0.20223328,3.095187,-4.84115100
0.20735328,3.095187,-4.28571400
0.21247328,3.095187,-4.60310700
0.21759328,3.095187,-4.44441000
0.22271328,3.095187,-4.32538800
0.22783328,3.015839,-4.76180300
0.23295328,3.015839,-4.44441000
0.23807328,3.015839,-4.44441000
0.24319328,3.015839,-4.24588800
0.24831328,3.015839,-4.76180300
0.25343328,3.015839,-4.20621300
0.25855328,3.015839,-4.16654000
0.26367328,3.015839,-4.44441000
0.26879328,2.936491,-4.24588800
0.27391328,2.936491,-4.04751700
0.27903328,2.936491,-4.08719200
0.28415328,2.936491,-4.12686500
0.28927328,2.936491,-4.20621300
0.29439328,2.936491,-4.32538800
0.29951328,2.936491,-4.04751700
0.30463328,2.936491,-4.04751700
0.30975328,2.857143,-3.80947300
0.31487328,2.857143,-3.88882100
