Time,Channel A
0.5606353,0.5396588
0.5657553,0.531724
0.5708753,0.531724
0.5759953,0.5237892
0.5811153,0.5237892
0.5862353,0.5237892
0.5913553,0.5158544
0.5964753,0.5079195
0.6015953,0.4999847
0.6067153,0.4999847
0.6118353,0.4999847
0.6169553,0.4999847
0.6220753,0.4920499
0.6271953,0.4920499
0.6323153,0.4841151
0.6374353,0.4841151
0.6425553,0.4761803
0.6476753,0.4761803
0.6527953,0.4682455
0.6579153,0.4682455
0.6630353,0.4603107
0.6681553,0.4603107
0.6732753,0.4523759
0.6783953,0.4523759
0.6835153,0.4444411
0.6886353,0.4444411
0.6937553,0.4365062
0.6988753,0.4365062
0.7039953,0.4285714
0.7091153,0.4285714
0.7142353,0.4206061
0.7193553,0.4206061
0.7244753,0.4206061
0.7295953,0.4126713
0.7347153,0.4047365
0.7398353,0.4047365
0.7449553,0.4047365
0.7500753,0.3968017
0.7551953,0.3968017
0.7603153,0.3888668
0.7654353,0.3888668
0.7705553,0.3888668
0.7756753,0.380932
0.7807953,0.3729972
0.7859153,0.3729972
0.7910353,0.3650624
0.7961553,0.3650624
0.8012753,0.3571276
0.8063953,0.3571276
0.8115153,0.3491928
0.8166353,0.3491928
0.8217553,0.341258
0.8268753,0.341258
0.8319953,0.3333232
0.8371153,0.3333232
0.8422353,0.3253883
0.8473553,0.3253883
0.8524753,0.3174535
0.8575953,0.3095187
0.8627153,0.3095187
0.8678353,0.3095187
0.8729553,0.3015839
0.8780753,0.3015839
0.8831953,0.2936491
0.8883153,0.2936491
0.8934353,0.2936491
0.8985553,0.2936491
0.9036753,0.2857143
0.9087953,0.2857143
0.9139153,0.2777489
0.9190353,0.2777489
0.9241553,0.2777489
0.9292753,0.2777489
0.9343953,0.2698141
0.9395153,0.2698141
0.9446353,0.2618793
0.9497553,0.2618793
0.9548753,0.2618793
0.9599953,0.2539445
0.9651153,0.2539445
0.9702353,0.2539445
0.9753553,0.2460097
0.9804753,0.2460097
0.9855953,0.2460097
0.9907153,0.2380749
0.9958353,0.2380749
1.0009553,0.2380749
1.0060753,0.2380749
1.0111953,0.2380749
1.0163153,0.2301401
1.0214353,0.2301401
1.0265553,0.2301401
1.0316753,0.2301401
1.0367953,0.2222053
1.0419153,0.2222053
1.0470353,0.190466
1.0521553,0.1825312
1.0572753,0.1428571
1.0623953,0.126957
1.0675153,0.07141331
1.0726353,0.08728294
1.0777553,0.1110874
1.0828753,0.1348918
1.0879953,0.1428571
1.0931153,0.1587268
1.0982353,0.1666616
1.1033553,0.1745964
1.1084753,0.1825312
1.1135953,0.1825312
1.1187153,0.190466
1.1238353,0.1984008
1.1289553,0.1984008
1.1340753,0.2063356
1.1391953,0.2063356
1.1443153,0.2142705
1.1494353,0.2142705
1.1545553,0.2142705
1.1596753,0.2222053
1.1647953,0.2222053
1.1699153,0.2222053
1.1750353,0.2301401
1.1801553,0.2301401
1.1852753,0.2301401
1.1903953,0.2301401
1.1955153,0.2380749
1.2006353,0.2380749
1.2057553,0.2380749
1.2108753,0.2460097
1.2159953,0.2539445
1.2211153,0.2539445
1.2262353,0.2539445
1.2313553,0.2539445
1.2364753,0.2539445
1.2415953,0.2539445
1.2467153,0.2618793
1.2518353,0.2618793
1.2569553,0.2698141
1.2620753,0.2698141
1.2671953,0.2777489
1.2723153,0.2857143
1.2774353,0.2857143
1.2825553,0.2936491
1.2876753,0.2936491
1.2927953,0.2936491
1.2979153,0.2936491
1.3030353,0.3015839
1.3081553,0.3015839
1.3132753,0.3015839
1.3183953,0.3095187
1.3235153,0.3095187
1.3286353,0.3174535
1.3337553,0.3174535
1.3388753,0.3253883
1.3439953,0.3253883
1.3491153,0.3253883
1.3542353,0.3333232
1.3593553,0.3333232
1.3644753,0.341258
1.3695953,0.341258
1.3747153,0.3491928
1.3798353,0.3491928
1.3849553,0.3491928
1.3900753,0.3571276
1.3951953,0.3571276
1.4003153,0.3571276
1.4054353,0.3650624
1.4105553,0.3729972
1.4156753,0.3729972
1.4207953,0.3729972
1.4259153,0.3729972
1.4310353,0.380932
1.4361553,0.380932
1.4412753,0.3888668
1.4463953,0.3888668
1.4515153,0.3968017
1.4566353,0.3968017
1.4617553,0.3968017
1.4668753,0.4047365
1.4719953,0.4047365
1.4771153,0.4126713
1.4822353,0.4126713
1.4873553,0.4206061
1.4924753,0.4206061
1.4975953,0.4285714
1.5027153,0.4285714
1.5078353,0.4285714
1.5129553,0.4365062
1.5180753,0.4365062
1.5231953,0.4365062
1.5283153,0.4365062
1.5334353,0.4444411
1.5385553,0.4523759
1.5436753,0.4523759
1.5487953,0.4603107
1.5539153,0.4603107
1.5590353,0.4682455
1.5641553,0.4682455
1.5692753,0.4761803
1.5743953,0.4761803
1.5795153,0.4761803
1.5846353,0.4841151
1.5897553,0.4841151
1.5948753,0.4920499
1.5999953,0.4920499
1.6051153,0.4999847
1.6102353,0.4999847
1.6153553,0.5079195
1.6204753,0.5079195
1.6255953,0.5079195
1.6307153,0.5158544
1.6358353,0.5158544
1.6409553,0.5237892
1.6460753,0.5237892
1.6511953,0.531724
1.6563153,0.531724
1.6614353,0.5396588
1.6665553,0.5396588
1.6716753,0.5396588
1.6767953,0.5396588
1.6819153,0.5475936
1.6870353,0.5475936
1.6921553,0.5475936
1.6972753,0.5555284
1.7023953,0.5555284
1.7075153,0.5634632
1.7126353,0.5634632
1.71775529,0.5714286
1.72287529,0.5714286
1.72799529,0.5793634
1.73311529,0.5793634
1.73823529,0.5872982
1.74335529,0.5872982
1.74847529,0.5872982
1.75359529,0.595233
1.75871529,0.595233
1.76383529,0.595233
1.76895529,0.6031678
1.77407529,0.6031678
1.77919529,0.6111026
1.78431529,0.6111026
1.78943529,0.6190374
1.79455529,0.6190374
1.79967529,0.6190374
1.80479529,0.6190374
1.80991529,0.6269723
1.81503529,0.6269723
1.82015529,0.6269723
1.82527529,0.6349071
1.83039529,0.6349071
1.83551529,0.6349071
1.84063529,0.6428419
1.84575529,0.6428419
1.85087529,0.6507767
1.85599529,0.6507767
1.86111529,0.6507767
1.86623529,0.6507767
1.87135529,0.6587115
1.87647529,0.6587115
1.88159529,0.6587115
1.88671529,0.6587115
1.89183529,0.6587115
1.89695529,0.6666463
1.90207529,0.6666463
1.90719529,0.6666463
1.91231529,0.6666463
1.91743529,0.6745811
1.92255529,0.6745811
1.92767529,0.6745811
1.93279529,0.6745811
1.93791529,0.6745811
1.94303529,0.6745811
1.94815529,0.6825159
1.95327529,0.6825159
1.95839529,0.6825159
1.96351529,0.6825159
1.96863529,0.6825159
1.97375529,0.6825159
1.97887529,0.6825159
1.98399529,0.6825159
1.98911529,0.6904508
1.99423529,0.6904508
1.99935529,0.6983856
2.00447529,0.6983856
2.00959529,0.6983856
2.01471529,0.6983856
2.01983529,0.6983856
2.02495529,0.6983856
2.03007529,0.7063204
2.03519529,0.7063204
2.04031529,0.6983856
2.04543529,0.6983856
2.05055529,0.7063204
2.05567529,0.7063204
2.06079529,0.7063204
2.06591529,0.7063204
2.07103529,0.7063204
2.07615529,0.7142857
2.08127529,0.7063204
2.08639529,0.7063204
2.09151529,0.7063204
2.09663529,0.7142857
2.10175529,0.7142857
2.10687529,0.7142857
2.11199529,0.7142857
2.11711529,0.7063204
2.12223529,0.7063204
2.12735529,0.7063204
2.13247529,0.7063204
2.13759529,0.7063204
2.14271529,0.7063204
2.14783529,0.7142857
2.15295529,0.7063204
2.15807529,0.7063204
2.16319529,0.7063204
2.16831529,0.7063204
2.17343529,0.7063204
2.17855529,0.7063204
2.18367529,0.7063204
2.18879529,0.7063204
2.19391529,0.7063204
2.19903529,0.7063204
2.20415529,0.7063204
2.20927529,0.6983856
2.21439529,0.6983856
2.21951529,0.6983856
2.22463529,0.6983856
2.22975529,0.6983856
2.23487529,0.6983856
2.23999529,0.6904508
2.24511529,0.6904508
2.25023529,0.6904508
2.25535529,0.6904508
2.26047529,0.6904508
2.26559529,0.6904508
2.27071529,0.6904508
2.27583529,0.6904508
2.28095529,0.6825159
2.28607529,0.6825159
2.29119529,0.6825159
2.29631529,0.6825159
2.30143529,0.6745811
2.30655529,0.6745811
2.31167529,0.6745811
2.31679529,0.6666463
2.32191529,0.6666463
2.32703529,0.6666463
2.33215529,0.6666463
2.33727529,0.6666463
2.34239529,0.6587115
2.34751529,0.6587115
2.35263529,0.6587115
2.35775529,0.6587115
2.36287529,0.6507767
2.36799529,0.6507767
2.37311529,0.6507767
2.37823529,0.6507767
2.38335529,0.6428419
2.38847529,0.6428419
2.39359529,0.6428419
2.39871529,0.6428419
2.40383529,0.6349071
2.40895529,0.6349071
2.41407529,0.6349071
2.41919529,0.6269723
2.42431529,0.6269723
2.42943529,0.6269723
2.43455529,0.6269723
2.43967529,0.6269723
2.44479529,0.6190374
2.44991529,0.6190374
2.45503529,0.6190374
2.46015529,0.6111026
2.46527529,0.6111026
2.47039529,0.6111026
2.47551529,0.6031678
2.48063529,0.6031678
2.48575529,0.595233
2.49087529,0.595233
2.49599529,0.5872982
2.50111529,0.5793634
2.50623529,0.5793634
2.51135529,0.5793634
2.51647529,0.5793634
2.52159529,0.5714286
2.52671529,0.5714286
2.53183529,0.5634632
2.53695529,0.5634632
2.54207529,0.5634632
2.54719529,0.5555284
2.55231529,0.5555284
2.55743529,0.5475936
2.56255529,0.5475936
2.56767529,0.5475936
2.57279529,0.5396588
2.57791529,0.5396588
2.58303529,0.5396588
2.58815529,0.531724
2.59327529,0.531724
2.59839529,0.5237892
2.60351529,0.5237892
2.60863529,0.5158544
2.61375529,0.5158544
2.61887529,0.5079195
2.62399529,0.5079195
2.62911529,0.5079195
2.63423529,0.4999847
2.63935529,0.4999847
2.64447529,0.4920499
2.64959529,0.4920499
2.65471529,0.4920499
2.65983529,0.4841151
2.66495529,0.4841151
2.67007529,0.4761803
2.67519529,0.4682455
2.68031529,0.4682455
2.68543529,0.4603107
2.69055529,0.4603107
2.69567529,0.4603107
2.70079529,0.4523759
2.70591529,0.4523759
2.71103529,0.4444411
2.71615529,0.4444411
2.72127529,0.4365062
2.72639529,0.4365062
2.73151529,0.4285714
2.73663529,0.4285714
2.74175529,0.4285714
2.74687529,0.4206061
2.75199529,0.4126713
2.75711529,0.4126713
2.76223529,0.4047365
2.76735529,0.4047365
2.77247529,0.4047365
2.77759529,0.4047365
2.78271529,0.3968017
2.78783529,0.3968017
2.79295529,0.3888668
2.79807529,0.3888668
2.80319529,0.380932
2.80831529,0.380932
2.81343529,0.3729972
2.81855529,0.3650624
2.82367529,0.3650624
2.82879529,0.3571276
2.83391529,0.3571276
2.83903529,0.3571276
2.84415529,0.3491928
2.84927529,0.3491928
2.85439529,0.3491928
2.85951529,0.341258
2.86463529,0.341258
2.86975529,0.3333232
2.87487529,0.3333232
2.87999529,0.3333232
2.88511529,0.3253883
2.89023529,0.3253883
2.89535529,0.3253883
2.90047529,0.3174535
2.90559529,0.3174535
2.91071529,0.3095187
2.91583529,0.3095187
2.92095529,0.3015839
2.92607529,0.3015839
2.93119529,0.3015839
2.93631529,0.2936491
2.94143529,0.2936491
2.94655529,0.2857143
2.95167529,0.2857143
2.95679529,0.2777489
2.96191529,0.2777489
2.96703529,0.2777489
2.97215529,0.2698141
2.97727529,0.2698141
2.98239529,0.2698141
2.98751529,0.2618793
2.99263529,0.2618793
2.99775529,0.2618793
3.00287529,0.2539445
3.00799529,0.2539445
3.01311529,0.2460097
3.01823529,0.2460097
3.02335529,0.2539445
3.02847529,0.2460097
3.03359529,0.2460097
3.03871529,0.2460097
3.04383529,0.2380749
3.04895529,0.2380749
3.05407529,0.2380749
3.05919529,0.2380749
3.06431529,0.2301401
3.06943529,0.2301401
3.07455529,0.2301401
3.07967529,0.2222053
3.08479529,0.2222053
3.08991529,0.2222053
3.09503529,0.2142705
3.10015529,0.2142705
3.10527529,0.2142705
3.11039529,0.2063356
3.11551529,0.2063356
3.12063529,0.2063356
3.12575529,0.2063356
3.13087529,0.2063356
3.13599529,0.2063356
3.14111529,0.1984008
3.14623529,0.1984008
3.15135529,0.1587268
3.15647529,0.1348918
3.16159529,0.1190222
3.16671529,0.0634785
3.17183529,0.0634785
3.17695529,0.08728294
3.18207529,0.1031526
3.18719529,0.1110874
3.19231529,0.1190222
3.19743529,0.1348918
3.20255529,0.1428571
3.20767529,0.150792
3.21279529,0.1587268
3.21791529,0.1587268
3.22303529,0.1745964
3.22815529,0.1745964
3.23327529,0.1745964
3.23839529,0.1745964
3.24351529,0.1825312
3.24863529,0.1825312
3.25375529,0.190466
3.25887529,0.190466
3.26399529,0.1984008
3.26911529,0.1984008
3.27423529,0.1984008
3.27935529,0.1984008
3.28447529,0.2063356
3.28959529,0.2063356
3.29471529,0.2142705
3.29983529,0.2142705
3.30495529,0.2142705
3.31007529,0.2222053
3.31519529,0.2222053
3.32031529,0.2222053
3.32543529,0.2301401
3.33055529,0.2301401
3.33567529,0.2380749
3.34079529,0.2380749
3.34591529,0.2380749
3.35103529,0.2380749
3.35615529,0.2460097
3.36127528,0.2460097
3.36639528,0.2460097
3.37151528,0.2460097
3.37663528,0.2460097
3.38175528,0.2539445
3.38687528,0.2539445
3.39199528,0.2539445
3.39711528,0.2618793
3.40223528,0.2618793
3.40735528,0.2618793
3.41247528,0.2698141
3.41759528,0.2698141
3.42271528,0.2698141
3.42783528,0.2777489
3.43295528,0.2777489
3.43807528,0.2857143
3.44319528,0.2857143
3.44831528,0.2857143
3.45343528,0.2936491
3.45855528,0.2936491
3.46367528,0.2936491
3.46879528,0.3015839
3.47391528,0.3015839
3.47903528,0.3095187
3.48415528,0.3095187
3.48927528,0.3095187
3.49439528,0.3174535
3.49951528,0.3174535
3.50463528,0.3174535
3.50975528,0.3253883
3.51487528,0.3253883
3.51999528,0.3333232
3.52511528,0.3333232
3.53023528,0.3333232
3.53535528,0.341258
3.54047528,0.341258
3.54559528,0.3491928
3.55071528,0.3491928
3.55583528,0.3491928
3.56095528,0.3571276
3.56607528,0.3571276
3.57119528,0.3571276
3.57631528,0.3650624
3.58143528,0.3650624
3.58655528,0.3729972
3.59167528,0.3729972
3.59679528,0.380932
3.60191528,0.380932
3.60703528,0.380932
3.61215528,0.3888668
3.61727528,0.3888668
3.62239528,0.3888668
3.62751528,0.3968017
3.63263528,0.3968017
3.63775528,0.3968017
3.64287528,0.4047365
3.64799528,0.4047365
3.65311528,0.4126713
3.65823528,0.4126713
3.66335528,0.4206061
3.66847528,0.4206061
3.67359528,0.4206061
3.67871528,0.4285714
3.68383528,0.4285714
3.68895528,0.4285714
3.69407528,0.4365062
3.69919528,0.4365062
3.70431528,0.4444411
3.70943528,0.4444411
3.71455528,0.4444411
3.71967528,0.4523759
3.72479528,0.4603107
3.72991528,0.4603107
3.73503528,0.4682455
3.74015528,0.4682455
3.74527528,0.4682455
3.75039528,0.4761803
3.75551528,0.4761803
3.76063528,0.4841151
3.76575528,0.4841151
3.77087528,0.4841151
3.77599528,0.4920499
3.78111528,0.4920499
3.78623528,0.4920499
3.79135528,0.4999847
3.79647528,0.4999847
3.80159528,0.4999847
3.80671528,0.5079195
3.81183528,0.5079195
3.81695528,0.5158544
3.82207528,0.5158544
3.82719528,0.5158544
3.83231528,0.5237892
3.83743528,0.5237892
3.84255528,0.5237892
3.84767528,0.531724
3.85279528,0.531724
3.85791528,0.5396588
3.86303528,0.5396588
3.86815528,0.5396588
3.87327528,0.5396588
3.87839528,0.5475936
3.88351528,0.5475936
3.88863528,0.5475936
3.89375528,0.5475936
3.89887528,0.5475936
3.90399528,0.5475936
3.90911528,0.5555284
3.91423528,0.5555284
3.91935528,0.5634632
3.92447528,0.5634632
3.92959528,0.5634632
3.93471528,0.5714286
3.93983528,0.5714286
3.94495528,0.5714286
3.95007528,0.5714286
3.95519528,0.5793634
3.96031528,0.5793634
3.96543528,0.5793634
3.97055528,0.5872982
3.97567528,0.5872982
3.98079528,0.5872982
3.98591528,0.5872982
3.99103528,0.5872982
3.99615528,0.5872982
4.00127528,0.595233
4.00639528,0.595233
4.01151528,0.595233
4.01663528,0.6031678
4.02175528,0.6031678
4.02687528,0.6111026
4.03199528,0.6111026
4.03711528,0.6111026
4.04223528,0.6111026
4.04735528,0.6111026
4.05247528,0.6111026
4.05759528,0.6111026
4.06271528,0.6111026
4.06783528,0.6190374
4.07295528,0.6190374
4.07807528,0.6190374
4.08319528,0.6190374
4.08831528,0.6190374
4.09343528,0.6269723
4.09855528,0.6269723
4.10367528,0.6269723
4.10879528,0.6269723
4.11391528,0.6269723
4.11903528,0.6269723
4.12415528,0.6349071
4.12927528,0.6349071
4.13439528,0.6349071
4.13951528,0.6349071
4.14463528,0.6349071
4.14975528,0.6349071
4.15487528,0.6349071
4.15999528,0.6349071
4.16511528,0.6349071
4.17023528,0.6349071
4.17535528,0.6428419
4.18047528,0.6428419
4.18559528,0.6349071
4.19071528,0.6428419
4.19583528,0.6428419
4.20095528,0.6428419
4.20607528,0.6428419
4.21119528,0.6428419
4.21631528,0.6428419
4.22143528,0.6428419
4.22655528,0.6428419
4.23167528,0.6428419
4.23679528,0.6428419
4.24191528,0.6428419
4.24703528,0.6428419
4.25215528,0.6349071
4.25727528,0.6428419
4.26239528,0.6349071
4.26751528,0.6428419
4.27263528,0.6349071
4.27775528,0.6349071
4.28287528,0.6428419
4.28799528,0.6349071
4.29311528,0.6349071
4.29823528,0.6349071
4.30335528,0.6349071
4.30847528,0.6349071
4.31359528,0.6349071
4.31871528,0.6349071
4.32383528,0.6349071
4.32895528,0.6269723
4.33407528,0.6269723
4.33919528,0.6269723
4.34431528,0.6269723
4.34943528,0.6269723
4.35455528,0.6269723
4.35967528,0.6269723
4.36479528,0.6190374
4.36991528,0.6190374
4.37503528,0.6190374
4.38015528,0.6190374
4.38527528,0.6190374
4.39039528,0.6111026
4.39551528,0.6111026
4.40063528,0.6111026
4.40575528,0.6111026
4.41087528,0.6111026
4.41599528,0.6111026
4.42111528,0.6031678
4.42623528,0.6111026
4.43135528,0.6031678
4.43647528,0.6031678
4.44159528,0.595233
4.44671528,0.595233
4.45183528,0.595233
4.45695528,0.5872982
4.46207528,0.5872982
4.46719528,0.5872982
4.47231528,0.5872982
4.47743528,0.5793634
4.48255528,0.5793634
4.48767528,0.5793634
4.49279528,0.5714286
4.49791528,0.5714286
4.50303528,0.5714286
4.50815528,0.5714286
4.51327528,0.5634632
4.51839528,0.5634632
4.52351528,0.5634632
4.52863528,0.5555284
4.53375528,0.5555284
4.53887528,0.5555284
4.54399528,0.5555284
4.54911528,0.5555284
4.55423528,0.5475936
4.55935528,0.5475936
4.56447528,0.5475936
4.56959528,0.5396588
4.57471528,0.5396588
4.57983528,0.5396588
4.58495528,0.5396588
4.59007528,0.531724
4.59519528,0.531724
4.60031528,0.5237892
4.60543528,0.5237892
4.61055528,0.5237892
4.61567528,0.5158544
4.62079528,0.5158544
4.62591528,0.5158544
4.63103528,0.5079195
4.63615528,0.5079195
4.64127528,0.4999847
4.64639528,0.4999847
4.65151528,0.4999847
4.65663528,0.4920499
4.66175528,0.4920499
4.66687528,0.4920499
4.67199528,0.4841151
4.67711528,0.4841151
4.68223528,0.4761803
4.68735528,0.4761803
4.69247528,0.4761803
4.69759528,0.4682455
4.70271528,0.4682455
4.70783528,0.4603107
4.71295528,0.4682455
4.71807528,0.4603107
4.72319528,0.4523759
4.72831528,0.4523759
4.73343528,0.4523759
4.73855528,0.4444411
4.74367528,0.4365062
4.74879528,0.4365062
4.75391528,0.4365062
4.75903528,0.4365062
4.76415528,0.4285714
4.76927528,0.4285714
4.77439528,0.4285714
4.77951528,0.4206061
4.78463528,0.4206061
4.78975528,0.4126713
4.79487528,0.4126713
4.79999528,0.4047365
4.80511528,0.4047365
4.81023528,0.4047365
4.81535528,0.3968017
4.82047528,0.3968017
4.82559528,0.3888668
4.83071528,0.3888668
4.83583528,0.380932
4.84095528,0.380932
4.84607528,0.3729972
4.85119528,0.3729972
4.85631528,0.3650624
4.86143528,0.3650624
4.86655528,0.3650624
4.87167528,0.3571276
4.87679528,0.3571276
4.88191528,0.3491928
4.88703528,0.3491928
4.89215528,0.3491928
4.89727528,0.341258
4.90239528,0.341258
4.90751528,0.341258
4.91263528,0.3333232
4.91775528,0.3333232
4.92287528,0.3253883
4.92799528,0.3253883
4.93311528,0.3253883
4.93823528,0.3174535
4.94335528,0.3174535
4.94847528,0.3095187
4.95359528,0.3095187
4.95871528,0.3015839
4.96383528,0.3015839
4.96895528,0.3015839
4.97407528,0.2936491
4.97919528,0.2936491
4.98431528,0.2936491
4.98943528,0.2936491
4.99455528,0.2857143
4.99967528,0.2857143
5.00479527,0.2777489
5.00991527,0.2777489
5.01503527,0.2777489
5.02015527,0.2698141
5.02527527,0.2698141
5.03039527,0.2698141
5.03551527,0.2618793
5.04063527,0.2618793
5.04575527,0.2618793
5.05087527,0.2539445
5.05599527,0.2539445
5.06111527,0.2460097
5.06623527,0.2460097
5.07135527,0.2380749
5.07647527,0.2380749
5.08159527,0.2380749
5.08671527,0.2301401
5.09183527,0.2301401
5.09695527,0.2301401
5.10207527,0.2301401
5.10719527,0.2222053
5.11231527,0.2222053
5.11743527,0.2222053
5.12255527,0.2222053
5.12767527,0.2222053
5.13279527,0.2142705
5.13791527,0.2142705
5.14303527,0.2142705
5.14815527,0.2142705
5.15327527,0.2063356
5.15839527,0.2063356
5.16351527,0.2063356
5.16863527,0.2063356
5.17375527,0.2063356
5.17887527,0.1984008
5.18399527,0.1984008
5.18911527,0.1984008
5.19423527,0.1984008
5.19935527,0.190466
5.20447527,0.190466
5.20959527,0.190466
5.21471527,0.1825312
5.21983527,0.190466
5.22495527,0.1825312
5.23007527,0.1825312
5.23519527,0.1825312
5.24031527,0.1745964
5.24543527,0.1745964
5.25055527,0.126957
5.25567527,0.1428571
5.26079527,0.1031526
5.26591527,0.05554369
5.27103527,0.05554369
5.27615527,0.07141331
5.28127527,0.08728294
5.28639527,0.09521775
5.29151527,0.1031526
5.29663527,0.1190222
5.30175527,0.126957
5.30687527,0.1348918
5.31199527,0.1428571
5.31711527,0.1428571
5.32223527,0.150792
5.32735527,0.1587268
5.33247527,0.1587268
5.33759527,0.1666616
5.34271527,0.1666616
5.34783527,0.1666616
5.35295527,0.1666616
5.35807527,0.1745964
5.36319527,0.1745964
5.36831527,0.1825312
5.37343527,0.1825312
5.37855527,0.1825312
5.38367527,0.1825312
5.38879527,0.190466
5.39391527,0.190466
5.39903527,0.190466
5.40415527,0.190466
5.40927527,0.1984008
5.41439527,0.1984008
5.41951527,0.1984008
5.42463527,0.2063356
5.42975527,0.2063356
5.43487527,0.2063356
5.43999527,0.2063356
5.44511527,0.2142705
5.45023527,0.2142705
5.45535527,0.2142705
5.46047527,0.2222053
5.46559527,0.2222053
5.47071527,0.2222053
5.47583527,0.2301401
5.48095527,0.2301401
5.48607527,0.2301401
5.49119527,0.2380749
5.49631527,0.2380749
5.50143527,0.2380749
5.50655527,0.2380749
5.51167527,0.2380749
5.51679527,0.2460097
5.52191527,0.2460097
5.52703527,0.2460097
5.53215527,0.2460097
5.53727527,0.2539445
5.54239527,0.2539445
5.54751527,0.2539445
5.55263527,0.2539445
5.55775527,0.2539445
5.56287527,0.2618793
5.56799527,0.2618793
5.57311527,0.2698141
5.57823527,0.2698141
5.58335527,0.2777489
5.58847527,0.2777489
5.59359527,0.2777489
5.59871527,0.2857143
5.60383527,0.2857143
5.60895527,0.2936491
5.61407527,0.2936491
5.61919527,0.2936491
5.62431527,0.3015839
5.62943527,0.3015839
5.63455527,0.3015839
5.63967527,0.3095187
5.64479527,0.3095187
5.64991527,0.3174535
5.65503527,0.3174535
5.66015527,0.3174535
5.66527527,0.3253883
5.67039527,0.3253883
5.67551527,0.3333232
5.68063527,0.3333232
5.68575527,0.3333232
5.69087527,0.341258
5.69599527,0.341258
5.70111527,0.341258
5.70623527,0.341258
5.71135527,0.3491928
5.71647527,0.3491928
5.72159527,0.3491928
5.72671527,0.3491928
5.73183527,0.3571276
5.73695527,0.3571276
5.74207527,0.3571276
5.74719527,0.3571276
5.75231527,0.3650624
5.75743527,0.3650624
5.76255527,0.3650624
5.76767527,0.3729972
5.77279527,0.3729972
5.77791527,0.380932
5.78303527,0.380932
5.78815527,0.380932
5.79327527,0.3888668
5.79839527,0.3888668
5.80351527,0.3968017
5.80863527,0.3968017
5.81375527,0.3968017
5.81887527,0.4047365
5.82399527,0.4047365
5.82911527,0.4047365
5.83423527,0.4126713
5.83935527,0.4126713
5.84447527,0.4206061
5.84959527,0.4206061
5.85471527,0.4285714
5.85983527,0.4285714
5.86495527,0.4285714
5.87007527,0.4365062
5.87519527,0.4365062
5.88031527,0.4444411
5.88543527,0.4444411
5.89055527,0.4523759
5.89567527,0.4523759
5.90079527,0.4523759
5.90591527,0.4603107
5.91103527,0.4603107
5.91615527,0.4603107
5.92127527,0.4603107
5.92639527,0.4682455
5.93151527,0.4682455
5.93663527,0.4682455
5.94175527,0.4682455
5.94687527,0.4682455
5.95199527,0.4761803
5.95711527,0.4761803
5.96223527,0.4761803
5.96735527,0.4841151
5.97247527,0.4841151
5.97759527,0.4841151
5.98271527,0.4920499
5.98783527,0.4920499
5.99295527,0.4920499
5.99807527,0.4999847
6.00319527,0.4999847
