Time,Channel A,Channel B
(ms),(V),(V)

-0.43916699,0.00000000,0.15869620
-0.43908699,0.07934812,0.15869620
-0.43900699,0.07934812,0.15869620
-0.43892699,0.07934812,0.15869620
-0.43884699,0.07934812,0.15869620
-0.43876699,0.07934812,0.15869620
-0.43868699,0.07934812,0.15869620
-0.43860699,0.07934812,0.15869620
-0.43852699,0.07934812,0.00000000
-0.43844699,0.00000000,0.00000000
-0.43836699,0.07934812,0.00000000
-0.43828699,0.07934812,0.00000000
-0.43820699,0.07934812,0.00000000
-0.43812699,0.07934812,0.00000000
-0.43804699,0.07934812,0.00000000
-0.43796699,0.07934812,0.00000000
-0.43788699,0.07934812,0.00000000
-0.43780699,0.07934812,0.00000000
-0.43772699,0.07934812,0.00000000
-0.43764699,0.07934812,0.00000000
-0.43756699,0.07934812,0.00000000
-0.43748699,0.07934812,0.00000000
-0.43740699,0.07934812,0.00000000
-0.43732699,0.07934812,0.00000000
-0.43724699,0.07934812,0.00000000
-0.43716699,0.07934812,0.00000000
-0.43708699,0.07934812,0.00000000
-0.43700699,0.07934812,0.15869620
-0.43692699,0.07934812,0.15869620
-0.43684699,0.07934812,0.15869620
-0.43676699,0.07934812,0.15869620
-0.43668699,0.07934812,0.15869620
-0.43660699,0.07934812,0.15869620
-0.43652699,0.07934812,0.15869620
-0.43644699,0.07934812,0.15869620
-0.43636699,0.07934812,0.15869620
-0.43628699,0.07934812,0.15869620
-0.43620699,0.07934812,0.15869620
-0.43612699,0.00000000,0.15869620
-0.43604699,0.07934812,0.15869620
-0.43596699,0.07934812,0.15869620
-0.43588699,0.07934812,0.15869620
-0.43580699,0.07934812,0.00000000
-0.43572699,0.07934812,0.00000000
-0.43564699,0.07934812,0.00000000
-0.43556699,0.07934812,0.00000000
-0.43548699,0.07934812,0.00000000
-0.43540699,0.07934812,0.00000000
-0.43532699,0.07934812,0.00000000
-0.43524699,0.07934812,0.00000000
-0.43516699,0.07934812,0.00000000
-0.43508699,0.07934812,0.00000000
-0.43500699,0.07934812,0.00000000
-0.43492699,0.07934812,0.00000000
-0.43484699,0.07934812,0.00000000
-0.43476699,0.07934812,0.00000000
-0.43468699,0.07934812,0.00000000
-0.43460699,0.07934812,0.00000000
-0.43452699,0.07934812,0.00000000
-0.43444699,0.07934812,0.00000000
-0.43436699,0.07934812,0.00000000
-0.43428699,0.07934812,0.00000000
-0.43420699,0.07934812,0.00000000
-0.43412699,0.07934812,-0.15869620
-0.43404699,0.07934812,0.00000000
-0.43396699,0.07934812,0.00000000
-0.43388699,0.07934812,0.00000000
-0.43380699,0.07934812,-0.15869620
-0.43372699,0.07934812,-0.15869620
-0.43364699,0.07934812,-0.15869620
-0.43356699,0.07934812,-0.15869620
-0.43348699,0.07934812,-0.15869620
-0.43340699,0.07934812,-0.15869620
-0.43332699,0.07934812,-0.15869620
-0.43324699,0.07934812,-0.15869620
-0.43316699,0.07934812,-0.15869620
-0.43308699,0.07934812,-0.15869620
-0.43300699,0.07934812,-0.15869620
-0.43292699,0.07934812,0.00000000
-0.43284699,0.07934812,0.00000000
-0.43276699,0.07934812,0.00000000
-0.43268699,0.07934812,0.00000000
-0.43260699,0.07934812,0.00000000
-0.43252699,0.07934812,0.00000000
-0.43244699,0.07934812,0.00000000
-0.43236699,0.07934812,0.00000000
-0.43228699,0.07934812,0.00000000
-0.43220699,0.07934812,0.00000000
-0.43212699,0.07934812,0.00000000
-0.43204699,0.07934812,0.00000000
-0.43196699,0.07934812,0.00000000
-0.43188699,0.07934812,0.00000000
-0.43180699,0.07934812,0.00000000
-0.43172699,0.07934812,0.00000000
-0.43164699,0.07934812,-0.15869620
-0.43156699,0.07934812,-0.15869620
-0.43148699,0.07934812,-0.15869620
-0.43140699,0.07934812,-0.15869620
-0.43132699,0.07934812,0.00000000
-0.43124699,0.07934812,0.00000000
-0.43116699,0.07934812,0.00000000
-0.43108699,0.07934812,0.00000000
-0.43100699,0.07934812,0.00000000
-0.43092699,0.07934812,0.00000000
-0.43084699,0.07934812,0.00000000
-0.43076699,0.07934812,0.00000000
-0.43068699,0.07934812,0.00000000
-0.43060699,0.07934812,-0.15869620
-0.43052699,0.07934812,-0.15869620
-0.43044699,0.07934812,-0.15869620
-0.43036699,0.07934812,-0.15869620
-0.43028699,0.07934812,-0.15869620
-0.43020699,0.00000000,-0.15869620
-0.43012699,0.07934812,-0.15869620
-0.43004699,0.07934812,-0.15869620
-0.42996699,0.07934812,-0.15869620
-0.42988699,0.07934812,-0.15869620
-0.42980699,0.07934812,-0.15869620
