Time,Channel A
0.00255203,1.904355
0.00767203,1.586962
0.01279203,1.428266
0.01791203,1.110874
0.02303203,0.9521775
0.02815203,1.26957
0.03327203,1.428266
0.03839203,1.586962
0.04351203,1.745659
0.04863203,1.745659
0.05375203,1.745659
0.05887203,1.904355
0.06399203,1.904355
0.06911203,1.904355
0.07423203,1.904355
0.07935203,1.904355
0.08447203,1.904355
0.08959203,1.904355
0.09471203,2.063051
0.09983203,2.063051
0.10495203,2.063051
0.11007203,2.063051
0.11519203,2.063051
0.12031203,2.221747
0.12543203,2.221747
0.13055203,2.221747
0.13567203,2.221747
0.14079203,2.221747
0.14591203,2.380444
0.15103203,2.380444
0.15615203,2.380444
0.16127203,2.380444
0.16639203,2.380444
0.17151203,2.380444
0.17663203,2.53914
0.18175203,2.53914
0.18687203,2.53914
0.19199203,2.53914
0.19711203,2.53914
0.20223203,2.697836
0.20735203,2.697836
0.21247203,2.697836
0.21759203,2.697836
0.22271203,2.857143
0.22783203,2.857143
0.23295203,2.857143
0.23807203,2.857143
0.24319203,2.857143
0.24831203,3.015839
0.25343203,3.015839
0.25855203,3.015839
0.26367203,3.015839
0.26879203,3.015839
0.27391203,3.174535
0.27903203,3.174535
0.28415203,3.174535
0.28927203,3.174535
0.29439203,3.333232
0.29951203,3.333232
0.30463203,3.333232
0.30975203,3.333232
0.31487203,3.333232
0.31999203,3.333232
0.32511203,3.491928
0.33023203,3.491928
0.33535203,3.491928
0.34047203,3.650624
0.34559203,3.650624
0.35071203,3.650624
0.35583203,3.80932
0.36095203,3.80932
0.36607203,3.80932
0.37119203,3.80932
0.37631203,3.80932
0.38143203,3.968017
0.38655203,3.968017
0.39167203,3.968017
0.39679203,3.968017
0.40191203,4.126713
0.40703203,4.126713
0.41215203,4.126713
0.41727203,4.126713
0.42239203,4.126713
0.42751202,4.285409
0.43263202,4.285409
0.43775202,4.285409
0.44287202,4.444105
0.44799202,4.444105
0.45311202,4.444105
0.45823202,4.602802
0.46335202,4.602802
0.46847202,4.602802
0.47359202,4.602802
0.47871202,4.602802
0.48383202,4.761498
0.48895202,4.761498
0.49407202,4.761498
0.49919202,4.761498
0.50431202,4.920194
0.50943202,4.920194
0.51455202,4.920194
0.51967202,4.920194
0.52479202,4.920194
0.52991202,4.920194
0.53503202,5.07889
0.54015202,5.07889
0.54527202,5.07889
0.55039202,5.237586
0.55551202,5.237586
0.56063202,5.237586
0.56575202,5.237586
0.57087202,5.237586
0.57599202,5.396283
0.58111202,5.396283
0.58623202,5.396283
0.59135202,5.554979
0.59647202,5.554979
0.60159202,5.554979
0.60671202,5.554979
0.61183202,5.554979
0.61695202,5.714286
0.62207202,5.714286
0.62719202,5.872982
0.63231202,5.872982
0.63743202,5.872982
0.64255202,5.872982
0.64767202,5.872982
0.65279202,5.872982
0.65791202,5.872982
0.66303202,6.031678
0.66815202,6.031678
0.67327202,6.031678
0.67839202,6.031678
0.68351202,6.190374
0.68863202,6.190374
0.69375202,6.190374
0.69887202,6.190374
0.70399202,6.190374
0.70911202,6.190374
0.71423202,6.190374
0.71935202,6.349071
0.72447202,6.349071
0.72959202,6.349071
0.73471202,6.349071
0.73983202,6.349071
0.74495202,6.507767
0.75007202,6.507767
0.75519202,6.507767
0.76031202,6.507767
0.76543202,6.507767
0.77055202,6.507767
0.77567202,6.666463
0.78079202,6.666463
0.78591202,6.666463
0.79103202,6.666463
0.79615202,6.666463
0.80127202,6.666463
0.80639202,6.82516
0.81151202,6.82516
0.81663202,6.82516
0.82175202,6.82516
0.82687202,6.82516
0.83199202,6.82516
0.83711202,6.82516
0.84223202,6.82516
0.84735202,6.82516
0.85247202,6.82516
0.85759202,6.82516
0.86271202,6.82516
0.86783202,6.983856
0.87295202,6.983856
0.87807202,6.983856
0.88319202,6.983856
0.88831202,6.983856
0.89343202,6.983856
0.89855202,6.983856
0.90367202,6.983856
0.90879202,6.983856
0.91391202,6.983856
0.91903202,6.983856
0.92415202,6.983856
0.92927202,6.983856
0.93439202,6.983856
0.93951202,6.983856
0.94463202,6.983856
0.94975202,6.983856
0.95487202,6.983856
0.95999202,6.983856
0.96511202,6.983856
0.97023202,6.983856
0.97535202,6.983856
0.98047202,6.983856
0.98559202,6.983856
0.99071202,6.983856
0.99583202,6.983856
1.00095202,6.983856
1.00607202,6.983856
1.01119202,6.983856
1.01631202,6.983856
1.02143202,6.983856
1.02655202,6.82516
1.03167202,6.983856
1.03679202,6.82516
1.04191202,6.82516
1.04703202,6.82516
1.05215202,6.82516
1.05727202,6.82516
1.06239202,6.82516
1.06751202,6.82516
1.07263202,6.82516
1.07775202,6.82516
1.08287202,6.666463
1.08799202,6.666463
1.09311202,6.666463
1.09823202,6.666463
1.10335202,6.666463
1.10847202,6.507767
1.11359202,6.507767
1.11871202,6.507767
1.12383202,6.507767
1.12895202,6.507767
1.13407202,6.507767
1.13919202,6.507767
1.14431202,6.507767
1.14943202,6.349071
1.15455202,6.349071
1.15967202,6.349071
1.16479202,6.349071
1.16991202,6.349071
1.17503202,6.349071
1.18015202,6.190374
1.18527202,6.190374
1.19039202,6.190374
1.19551202,6.190374
1.20063202,6.190374
1.20575202,6.031678
1.21087202,6.031678
1.21599202,6.031678
1.22111202,6.031678
1.22623202,6.031678
1.23135202,6.031678
1.23647202,5.872982
1.24159202,5.872982
1.24671202,5.872982
1.25183202,5.872982
1.25695202,5.872982
1.26207202,5.714286
1.26719202,5.714286
1.27231202,5.714286
1.27743202,5.714286
1.28255202,5.554979
1.28767202,5.554979
1.29279202,5.554979
1.29791202,5.554979
1.30303202,5.396283
1.30815202,5.396283
1.31327202,5.396283
1.31839202,5.396283
1.32351202,5.396283
1.32863202,5.237586
1.33375202,5.237586
1.33887202,5.237586
1.34399202,5.07889
1.34911202,5.07889
1.35423202,5.07889
1.35935202,5.07889
1.36447202,5.07889
1.36959202,4.920194
1.37471202,4.920194
1.37983202,4.920194
1.38495202,4.920194
1.39007202,4.761498
1.39519202,4.761498
1.40031202,4.761498
1.40543202,4.761498
1.41055202,4.602802
1.41567202,4.602802
1.42079202,4.602802
1.42591202,4.602802
1.43103202,4.444105
1.43615202,4.444105
1.44127202,4.444105
1.44639202,4.444105
1.45151202,4.444105
1.45663202,4.285409
1.46175202,4.285409
1.46687202,4.285409
1.47199202,4.126713
1.47711202,4.126713
1.48223202,4.126713
1.48735202,4.126713
1.49247202,3.968017
1.49759202,3.968017
1.50271202,3.968017
1.50783202,3.968017
1.51295202,3.968017
1.51807202,3.80932
1.52319202,3.80932
1.52831202,3.80932
1.53343202,3.80932
1.53855202,3.650624
1.54367202,3.650624
1.54879202,3.650624
1.55391202,3.650624
1.55903202,3.650624
1.56415202,3.491928
1.56927202,3.491928
1.57439202,3.491928
1.57951202,3.491928
1.58463202,3.491928
1.58975202,3.333232
1.59487202,3.333232
1.59999202,3.333232
1.60511202,3.333232
1.61023202,3.174535
1.61535202,3.174535
1.62047202,3.174535
1.62559202,3.174535
1.63071202,3.015839
1.63583202,3.015839
1.64095202,3.015839
1.64607202,3.015839
1.65119202,3.015839
1.65631202,3.015839
1.66143202,2.857143
1.66655202,2.857143
1.67167202,2.857143
1.67679202,2.857143
1.68191202,2.697836
1.68703202,2.697836
1.69215202,2.697836
1.69727202,2.697836
1.70239202,2.697836
1.70751202,2.53914
1.71263202,2.53914
1.71775202,2.53914
1.72287202,2.53914
1.72799202,2.53914
1.73311202,2.53914
1.73823202,2.380444
1.74335202,2.380444
1.74847202,2.380444
1.75359202,2.380444
1.75871202,2.380444
1.76383202,2.380444
1.76895202,2.221747
1.77407202,2.221747
1.77919202,2.221747
1.78431202,2.221747
1.78943202,2.221747
1.79455202,2.221747
1.79967202,2.063051
1.80479202,1.745659
1.80991202,1.428266
1.81503202,1.26957
1.82015202,0.9521775
1.82527202,0.9521775
1.83039202,1.110874
1.83551202,1.26957
1.84063202,1.428266
1.84575202,1.586962
1.85087202,1.745659
1.85599202,1.745659
1.86111202,1.904355
1.86623202,1.904355
1.87135202,2.063051
1.87647202,2.063051
1.88159202,2.221747
1.88671202,2.221747
1.89183202,2.221747
1.89695202,2.221747
1.90207202,2.221747
1.90719202,2.380444
1.91231202,2.380444
1.91743202,2.380444
1.92255202,2.380444
1.92767202,2.53914
1.93279202,2.53914
1.93791202,2.53914
1.94303202,2.53914
1.94815202,2.53914
1.95327202,2.697836
1.95839202,2.697836
1.96351202,2.697836
1.96863202,2.697836
1.97375202,2.697836
1.97887202,2.857143
1.98399202,2.857143
1.98911202,2.857143
1.99423202,2.857143
1.99935202,2.857143
2.00447202,3.015839
2.00959202,3.015839
2.01471202,3.015839
2.01983202,3.015839
2.02495202,3.015839
2.03007202,3.015839
2.03519202,3.174535
2.04031202,3.174535
2.04543202,3.174535
2.05055202,3.174535
2.05567202,3.333232
2.06079202,3.333232
2.06591202,3.333232
2.07103202,3.333232
2.07615201,3.491928
2.08127201,3.491928
2.08639201,3.491928
2.09151201,3.491928
2.09663201,3.491928
2.10175201,3.650624
2.10687201,3.650624
2.11199201,3.650624
2.11711201,3.650624
2.12223201,3.650624
2.12735201,3.80932
2.13247201,3.80932
2.13759201,3.80932
2.14271201,3.80932
2.14783201,3.80932
2.15295201,3.968017
2.15807201,3.968017
2.16319201,3.968017
2.16831201,3.968017
2.17343201,4.126713
2.17855201,4.126713
2.18367201,4.126713
2.18879201,4.126713
2.19391201,4.126713
2.19903201,4.285409
2.20415201,4.285409
2.20927201,4.285409
2.21439201,4.285409
2.21951201,4.285409
2.22463201,4.444105
2.22975201,4.444105
2.23487201,4.444105
2.23999201,4.602802
2.24511201,4.602802
2.25023201,4.602802
2.25535201,4.602802
2.26047201,4.602802
2.26559201,4.602802
2.27071201,4.761498
2.27583201,4.761498
2.28095201,4.761498
2.28607201,4.920194
2.29119201,4.920194
2.29631201,4.920194
2.30143201,4.920194
2.30655201,5.07889
2.31167201,5.07889
2.31679201,5.07889
2.32191201,5.07889
2.32703201,5.07889
2.33215201,5.237586
2.33727201,5.237586
2.34239201,5.237586
2.34751201,5.237586
2.35263201,5.237586
2.35775201,5.396283
2.36287201,5.396283
2.36799201,5.396283
2.37311201,5.396283
2.37823201,5.554979
2.38335201,5.554979
2.38847201,5.554979
2.39359201,5.554979
2.39871201,5.714286
2.40383201,5.714286
2.40895201,5.714286
2.41407201,5.714286
2.41919201,5.714286
2.42431201,5.872982
2.42943201,5.872982
2.43455201,5.872982
2.43967201,5.872982
2.44479201,5.872982
2.44991201,6.031678
2.45503201,6.031678
2.46015201,6.031678
2.46527201,6.031678
2.47039201,6.190374
2.47551201,6.190374
2.48063201,6.190374
2.48575201,6.190374
2.49087201,6.190374
2.49599201,6.190374
2.50111201,6.190374
2.50623201,6.349071
2.51135201,6.349071
2.51647201,6.349071
2.52159201,6.349071
2.52671201,6.507767
2.53183201,6.507767
2.53695201,6.507767
2.54207201,6.507767
2.54719201,6.507767
2.55231201,6.507767
2.55743201,6.666463
2.56255201,6.666463
2.56767201,6.666463
2.57279201,6.666463
2.57791201,6.666463
2.58303201,6.666463
2.58815201,6.666463
2.59327201,6.666463
2.59839201,6.666463
2.60351201,6.666463
