Time,Channel A
70.5459116,0.9521775
70.5510316,0.9521775
70.5561516,0.9521775
70.5612716,0.7934812
70.5663916,0.9521775
70.5715116,0.9521775
70.5766316,0.9521775
70.5817516,0.7934812
70.5868716,0.7934812
70.5919916,0.7934812
70.5971116,0.7934812
70.6022316,0.7934812
70.6073516,0.7934812
70.6124716,0.7934812
70.6175916,0.7934812
70.6227116,0.7934812
70.6278316,0.7934812
70.6329516,0.7934812
70.6380716,0.7934812
70.6431916,0.7934812
70.6483116,0.7934812
70.6534316,0.7934812
70.6585516,0.7934812
70.6636716,0.7934812
70.6687916,0.7934812
70.6739116,0.7934812
70.6790316,0.7934812
70.6841516,0.7934812
70.6892716,0.7934812
70.6943916,0.7934812
70.6995116,0.7934812
70.7046316,0.7934812
70.7097516,0.7934812
70.7148716,0.7934812
70.7199916,0.7934812
70.7251116,0.7934812
70.7302316,0.7934812
70.7353516,0.634785
70.7404716,0.634785
70.7455916,0.634785
70.7507116,0.634785
70.7558316,0.634785
70.7609516,0.634785
70.7660716,0.634785
70.7711916,0.634785
70.7763116,0.634785
70.7814316,0.634785
70.7865516,0.634785
70.7916716,0.634785
70.7967916,0.634785
70.8019116,0.634785
70.8070316,0.634785
70.8121516,0.634785
70.8172716,0.634785
70.8223916,0.634785
70.8275116,0.634785
70.8326316,0.634785
70.8377516,0.634785
70.8428716,0.634785
70.8479916,0.634785
70.8531116,0.634785
70.8582316,0.634785
70.8633516,0.634785
70.8684716,0.634785
70.8735916,0.634785
70.8787116,0.634785
70.8838316,0.634785
70.8889516,0.4760888
70.8940716,0.634785
70.8991916,0.4760888
70.9043116,0.4760888
70.9094316,0.4760888
70.9145516,0.4760888
70.9196716,0.4760888
70.9247916,0.4760888
70.9299116,0.634785
70.9350316,0.4760888
70.9401516,0.634785
70.9452716,0.4760888
70.9503916,0.4760888
70.9555116,0.4760888
70.9606316,0.4760888
70.9657516,0.4760888
70.9708716,0.4760888
70.9759916,0.4760888
70.9811116,0.4760888
70.9862316,0.4760888
70.9913516,0.4760888
70.9964716,0.4760888
71.0015916,0.4760888
